"Date","Price","Open","High","Low","Change %"
"Dec 03, 1992","7.561","7.561","7.561","7.561","-0.04"
"Dec 02, 1992","7.564","7.564","7.564","7.564","-0.03"
"Dec 01, 1992","7.566","7.566","7.566","7.566","-0.32"
"Nov 30, 1992","7.590","7.590","7.590","7.590","0.11"
"Nov 27, 1992","7.582","7.582","7.582","7.582","0.66"
"Nov 26, 1992","7.532","7.532","7.532","7.532","0.00"
"Nov 25, 1992","7.532","7.532","7.532","7.532","0.03"
"Nov 24, 1992","7.530","7.530","7.530","7.530","-0.20"
"Nov 23, 1992","7.545","7.545","7.545","7.545","0.28"
"Nov 20, 1992","7.524","7.524","7.524","7.524","-0.08"
"Nov 19, 1992","7.530","7.530","7.530","7.530","0.32"
"Nov 18, 1992","7.506","7.506","7.506","7.506","-0.45"
"Nov 17, 1992","7.540","7.540","7.540","7.540","-0.28"
"Nov 16, 1992","7.561","7.561","7.561","7.561","-0.08"
"Nov 13, 1992","7.567","7.567","7.567","7.567","-1.36"
"Nov 10, 1992","7.671","7.671","7.671","7.671","-0.85"
"Nov 09, 1992","7.737","7.737","7.737","7.737","0.06"
"Nov 06, 1992","7.732","7.732","7.732","7.732","0.60"
"Nov 05, 1992","7.686","7.686","7.686","7.686","0.07"
"Nov 04, 1992","7.681","7.681","7.681","7.681","0.47"
"Nov 03, 1992","7.645","7.645","7.645","7.645","-0.14"
"Nov 02, 1992","7.656","7.656","7.656","7.656","0.37"
"Oct 30, 1992","7.628","7.628","7.628","7.628","0.62"
"Oct 29, 1992","7.581","7.581","7.581","7.581","-0.72"
"Oct 28, 1992","7.636","7.636","7.636","7.636","0.25"
"Oct 27, 1992","7.617","7.617","7.617","7.617","-0.39"
"Oct 26, 1992","7.647","7.647","7.647","7.647","0.04"
"Oct 23, 1992","7.644","7.644","7.644","7.644","0.54"
"Oct 22, 1992","7.603","7.603","7.603","7.603","0.04"
"Oct 21, 1992","7.600","7.600","7.600","7.600","-0.61"
"Oct 20, 1992","7.647","7.647","7.647","7.647","1.10"
"Oct 19, 1992","7.564","7.564","7.564","7.564","0.53"
"Oct 16, 1992","7.524","7.524","7.524","7.524","0.25"
"Oct 15, 1992","7.505","7.505","7.505","7.505","0.05"
"Oct 14, 1992","7.501","7.501","7.501","7.501","-0.05"
"Oct 12, 1992","7.505","7.505","7.505","7.505","-0.03"
"Oct 09, 1992","7.507","7.507","7.507","7.507","0.82"
"Oct 08, 1992","7.446","7.446","7.446","7.446","-0.45"
