"Date","Price","Open","High","Low","Change %"
"Mar 15, 2018","129.11","129.11","129.11","129.11","-0.14"
"Mar 14, 2018","129.29","129.29","129.29","129.29","-0.52"
"Mar 13, 2018","129.97","129.97","129.97","129.97","-0.61"
"Mar 12, 2018","130.77","130.77","130.77","130.77","-0.07"
"Mar 09, 2018","130.86","130.86","130.86","130.86","1.69"
"Mar 08, 2018","128.69","128.69","128.69","128.69","0.39"
"Mar 07, 2018","128.19","128.19","128.19","128.19","0.07"
"Mar 06, 2018","128.10","128.10","128.10","128.10","0.38"
"Mar 05, 2018","127.62","127.62","127.62","127.62","1.09"
"Mar 02, 2018","126.25","126.25","126.25","126.25","0.66"
"Mar 01, 2018","125.42","125.42","125.42","125.42","-1.17"
"Feb 28, 2018","126.91","126.91","126.91","126.91","-1.10"
"Feb 27, 2018","128.32","128.32","128.32","128.32","-1.28"
"Feb 26, 2018","129.98","129.98","129.98","129.98","1.08"
"Feb 23, 2018","128.59","128.59","128.59","128.59","1.55"
"Feb 22, 2018","126.63","126.63","126.63","126.63","0.05"
"Feb 21, 2018","126.57","126.57","126.57","126.57","-0.47"
"Feb 20, 2018","127.17","127.17","127.17","127.17","-0.60"
"Feb 16, 2018","127.94","127.94","127.94","127.94","0.08"
"Feb 15, 2018","127.84","127.84","127.84","127.84","1.20"
"Feb 14, 2018","126.33","126.33","126.33","126.33","1.44"
"Feb 13, 2018","124.54","124.54","124.54","124.54","0.29"
"Feb 12, 2018","124.18","124.18","124.18","124.18","1.33"
"Feb 09, 2018","122.55","122.55","122.55","122.55","1.42"
"Feb 08, 2018","120.84","120.84","120.84","120.84","-3.64"
"Feb 07, 2018","125.41","125.41","125.41","125.41","-0.40"
"Feb 06, 2018","125.91","125.91","125.91","125.91","1.61"
"Feb 05, 2018","123.91","123.91","123.91","123.91","-3.99"
"Feb 02, 2018","129.06","129.06","129.06","129.06","-2.08"
"Feb 01, 2018","131.80","131.80","131.80","131.80","-0.01"
"Jan 31, 2018","131.81","131.81","131.81","131.81","0.01"
"Jan 30, 2018","131.80","131.80","131.80","131.80","-1.07"
"Jan 29, 2018","133.22","133.22","133.22","133.22","-0.67"
"Jan 26, 2018","134.12","134.12","134.12","134.12","1.08"
"Jan 25, 2018","132.69","132.69","132.69","132.69","0.06"
"Jan 24, 2018","132.61","132.61","132.61","132.61","-0.13"
"Jan 23, 2018","132.78","132.78","132.78","132.78","0.25"
"Jan 22, 2018","132.45","132.45","132.45","132.45","0.79"
"Jan 19, 2018","131.41","131.41","131.41","131.41","0.56"
"Jan 18, 2018","130.68","130.68","130.68","130.68","-0.20"
"Jan 17, 2018","130.94","130.94","130.94","130.94","0.92"
"Jan 16, 2018","129.74","129.74","129.74","129.74","-0.45"
"Jan 12, 2018","130.33","130.33","130.33","130.33","0.60"
"Jan 11, 2018","129.55","129.55","129.55","129.55","0.84"
"Jan 10, 2018","128.47","128.47","128.47","128.47","-0.12"
"Jan 09, 2018","128.62","128.62","128.62","128.62","0.12"
"Jan 08, 2018","128.47","128.47","128.47","128.47","0.19"
"Jan 05, 2018","128.22","128.22","128.22","128.22","0.64"
"Jan 04, 2018","127.40","127.40","127.40","127.40","0.38"
"Jan 03, 2018","126.92","126.92","126.92","126.92","0.59"
"Jan 02, 2018","126.18","126.18","126.18","126.18","0.83"
"Dec 29, 2017","125.14","125.14","125.14","125.14","-0.54"
"Dec 28, 2017","125.82","125.82","125.82","125.82","0.23"
"Dec 27, 2017","125.53","125.53","125.53","125.53","0.08"
"Dec 26, 2017","125.43","125.43","125.43","125.43","-0.06"
"Dec 22, 2017","125.50","125.50","125.50","125.50","-0.05"
"Dec 21, 2017","125.56","125.56","125.56","125.56","0.22"
"Dec 20, 2017","125.28","125.28","125.28","125.28","-0.52"
"Dec 19, 2017","125.94","125.94","125.94","125.94","-0.36"
"Dec 18, 2017","126.39","126.39","126.39","126.39","0.62"
"Dec 15, 2017","125.61","125.61","125.61","125.61","0.95"
"Dec 14, 2017","124.43","124.43","124.43","124.43","-0.47"
"Dec 13, 2017","125.02","125.02","125.02","125.02","0.00"
"Dec 12, 2017","125.02","125.02","125.02","125.02","0.10"
"Dec 11, 2017","124.90","124.90","124.90","124.90","0.26"
"Dec 08, 2017","124.57","124.57","124.57","124.57","0.52"
"Dec 07, 2017","123.92","123.92","123.92","123.92","0.40"
"Dec 06, 2017","123.43","123.43","123.43","123.43","-0.08"
"Dec 05, 2017","123.53","123.53","123.53","123.53","-0.44"
"Dec 04, 2017","124.07","124.07","124.07","124.07","-0.14"
"Dec 01, 2017","124.24","124.24","124.24","124.24","-0.21"
"Nov 30, 2017","124.50","124.50","124.50","124.50","0.78"
"Nov 29, 2017","123.54","123.54","123.54","123.54","0.00"
"Nov 28, 2017","123.54","123.54","123.54","123.54","1.02"
"Nov 27, 2017","122.29","122.29","122.29","122.29","-0.08"
"Nov 24, 2017","122.39","122.39","122.39","122.39","0.20"
"Nov 22, 2017","122.14","122.14","122.14","122.14","-0.06"
"Nov 21, 2017","122.21","122.21","122.21","122.21","0.68"
"Nov 20, 2017","121.38","121.38","121.38","121.38","0.19"
"Nov 17, 2017","121.15","121.15","121.15","121.15","-0.14"
"Nov 16, 2017","121.32","121.32","121.32","121.32","0.92"
"Nov 15, 2017","120.21","120.21","120.21","120.21","-0.51"
"Nov 14, 2017","120.83","120.83","120.83","120.83","-0.22"
"Nov 13, 2017","121.10","121.10","121.10","121.10","0.10"
"Nov 10, 2017","120.98","120.98","120.98","120.98","-0.03"
"Nov 09, 2017","121.02","121.02","121.02","121.02","-0.37"
"Nov 08, 2017","121.47","121.47","121.47","121.47","0.15"
"Nov 07, 2017","121.29","121.29","121.29","121.29","-0.16"
"Nov 06, 2017","121.49","121.49","121.49","121.49","0.16"
"Nov 03, 2017","121.30","121.30","121.30","121.30","0.29"
"Nov 02, 2017","120.95","120.95","120.95","120.95","0.03"
"Nov 01, 2017","120.91","120.91","120.91","120.91","0.07"
"Oct 31, 2017","120.83","120.83","120.83","120.83","0.20"
"Oct 30, 2017","120.59","120.59","120.59","120.59","-0.40"
"Oct 27, 2017","121.08","121.08","121.08","121.08","0.94"
"Oct 25, 2017","119.95","119.95","119.95","119.95","-0.49"
"Oct 24, 2017","120.54","120.54","120.54","120.54","0.17"
"Oct 23, 2017","120.34","120.34","120.34","120.34","-0.44"
"Oct 20, 2017","120.87","120.87","120.87","120.87","0.52"
"Oct 19, 2017","120.24","120.24","120.24","120.24","0.03"
"Oct 18, 2017","120.20","120.20","120.20","120.20","0.11"
"Oct 17, 2017","120.07","120.07","120.07","120.07","0.02"
"Oct 16, 2017","120.05","120.05","120.05","120.05","0.15"
"Oct 13, 2017","119.87","119.87","119.87","119.87","0.06"
"Oct 12, 2017","119.80","119.80","119.80","119.80","-0.14"
"Oct 11, 2017","119.97","119.97","119.97","119.97","0.15"
"Oct 10, 2017","119.79","119.79","119.79","119.79","0.23"
"Oct 09, 2017","119.51","119.51","119.51","119.51","-0.22"
"Oct 06, 2017","119.77","119.77","119.77","119.77","-0.08"
"Oct 05, 2017","119.87","119.87","119.87","119.87","0.54"
"Oct 04, 2017","119.23","119.23","119.23","119.23","0.10"
"Oct 03, 2017","119.11","119.11","119.11","119.11","0.23"
"Oct 02, 2017","118.84","118.84","118.84","118.84","0.49"
"Sep 29, 2017","118.26","118.26","118.26","118.26","0.35"
"Sep 28, 2017","117.85","117.85","117.85","117.85","0.16"
"Sep 27, 2017","117.66","117.66","117.66","117.66","0.54"
"Sep 26, 2017","117.03","117.03","117.03","117.03","0.03"
"Sep 25, 2017","117.00","117.00","117.00","117.00","-0.19"
"Sep 22, 2017","117.22","117.22","117.22","117.22","0.11"
"Sep 21, 2017","117.09","117.09","117.09","117.09","-0.70"
"Sep 20, 2017","117.92","117.92","117.92","117.92","0.12"
"Sep 19, 2017","117.78","117.78","117.78","117.78","0.08"
"Sep 18, 2017","117.69","117.69","117.69","117.69","0.22"
"Sep 15, 2017","117.43","117.43","117.43","117.43","0.22"
"Sep 14, 2017","117.17","117.17","117.17","117.17","-0.08"
"Sep 13, 2017","117.26","117.26","117.26","117.26","0.08"
"Sep 12, 2017","117.17","117.17","117.17","117.17","0.38"
"Sep 11, 2017","116.73","116.73","116.73","116.73","1.09"
"Sep 08, 2017","115.47","115.47","115.47","115.47","-0.10"
"Sep 07, 2017","115.58","115.58","115.58","115.58","-0.03"
"Sep 06, 2017","115.62","115.62","115.62","115.62","0.28"
"Sep 05, 2017","115.30","115.30","115.30","115.30","-0.79"
"Sep 01, 2017","116.22","116.22","116.22","116.22","0.25"
"Aug 31, 2017","115.93","115.93","115.93","115.93","0.66"
"Aug 30, 2017","115.17","115.17","115.17","115.17","0.52"
"Aug 29, 2017","114.57","114.57","114.57","114.57","0.09"
"Aug 28, 2017","114.47","114.47","114.47","114.47","0.05"
"Aug 25, 2017","114.41","114.41","114.41","114.41","0.19"
"Aug 24, 2017","114.19","114.19","114.19","114.19","-0.14"
"Aug 23, 2017","114.35","114.35","114.35","114.35","-0.30"
