"Date","Price","Open","High","Low","Change %"
"Dec 29, 2016","42.30","42.30","42.30","42.30","-0.19"
"Dec 28, 2016","42.38","42.38","42.38","42.38","-0.68"
"Dec 27, 2016","42.67","42.67","42.67","42.67","0.35"
"Dec 23, 2016","42.52","42.52","42.52","42.52","0.05"
"Dec 22, 2016","42.50","42.50","42.50","42.50","-0.30"
"Dec 21, 2016","42.63","42.63","42.63","42.63","-6.20"
"Dec 20, 2016","45.45","45.45","45.45","45.45","0.29"
"Dec 19, 2016","45.32","45.32","45.32","45.32","0.04"
"Dec 16, 2016","45.30","45.30","45.30","45.30","-0.33"
"Dec 15, 2016","45.45","45.45","45.45","45.45","0.26"
"Dec 14, 2016","45.33","45.33","45.33","45.33","-0.77"
"Dec 13, 2016","45.68","45.68","45.68","45.68","0.77"
"Dec 12, 2016","45.33","45.33","45.33","45.33","-0.44"
"Dec 09, 2016","45.53","45.53","45.53","45.53","0.46"
"Dec 08, 2016","45.32","45.32","45.32","45.32","0.31"
"Dec 07, 2016","45.18","45.18","45.18","45.18","1.01"
"Dec 06, 2016","44.73","44.73","44.73","44.73","0.27"
"Dec 05, 2016","44.61","44.61","44.61","44.61","0.77"
"Dec 02, 2016","44.27","44.27","44.27","44.27","0.00"
"Dec 01, 2016","44.27","44.27","44.27","44.27","-0.58"
"Nov 30, 2016","44.53","44.53","44.53","44.53","0.32"
"Nov 29, 2016","44.39","44.39","44.39","44.39","0.11"
"Nov 28, 2016","44.34","44.34","44.34","44.34","-0.72"
"Nov 25, 2016","44.66","44.66","44.66","44.66","0.07"
"Nov 23, 2016","44.63","44.63","44.63","44.63","0.13"
"Nov 22, 2016","44.57","44.57","44.57","44.57","0.22"
"Nov 21, 2016","44.47","44.47","44.47","44.47","1.16"
"Nov 18, 2016","43.96","43.96","43.96","43.96","-0.25"
"Nov 17, 2016","44.07","44.07","44.07","44.07","0.48"
"Nov 16, 2016","43.86","43.86","43.86","43.86","-0.05"
"Nov 15, 2016","43.88","43.88","43.88","43.88","0.87"
"Nov 14, 2016","43.50","43.50","43.50","43.50","-0.16"
"Nov 11, 2016","43.57","43.57","43.57","43.57","-0.46"
"Nov 10, 2016","43.77","43.77","43.77","43.77","-0.30"
"Nov 09, 2016","43.90","43.90","43.90","43.90","0.73"
"Nov 08, 2016","43.58","43.58","43.58","43.58","0.44"
"Nov 07, 2016","43.39","43.39","43.39","43.39","2.29"
"Nov 04, 2016","42.42","42.42","42.42","42.42","-0.24"
"Nov 03, 2016","42.52","42.52","42.52","42.52","-0.58"
"Nov 02, 2016","42.77","42.77","42.77","42.77","-0.72"
"Nov 01, 2016","43.08","43.08","43.08","43.08","-0.44"
"Oct 31, 2016","43.27","43.27","43.27","43.27","-0.18"
"Oct 28, 2016","43.35","43.35","43.35","43.35","-0.73"
"Oct 27, 2016","43.67","43.67","43.67","43.67","-0.25"
"Oct 26, 2016","43.78","43.78","43.78","43.78","-0.23"
"Oct 25, 2016","43.88","43.88","43.88","43.88","-0.57"
"Oct 24, 2016","44.13","44.13","44.13","44.13","0.52"
