"Date","Price","Open","High","Low","Change %"
"Jun 18, 2020","14.60","14.60","14.60","14.60","0.07"
"Jun 17, 2020","14.59","14.59","14.59","14.59","0.00"
"Jun 16, 2020","14.59","14.59","14.59","14.59","-0.07"
"Jun 15, 2020","14.60","14.60","14.60","14.60","0.00"
"Jun 12, 2020","14.60","14.60","14.60","14.60","0.07"
"Jun 11, 2020","14.59","14.59","14.59","14.59","0.14"
"Jun 10, 2020","14.57","14.57","14.57","14.57","0.07"
"Jun 09, 2020","14.56","14.56","14.56","14.56","0.14"
"Jun 08, 2020","14.54","14.54","14.54","14.54","0.00"
"Jun 05, 2020","14.54","14.54","14.54","14.54","-0.07"
"Jun 04, 2020","14.55","14.55","14.55","14.55","0.07"
"Jun 03, 2020","14.54","14.54","14.54","14.54","0.07"
"Jun 02, 2020","14.53","14.53","14.53","14.53","0.07"
"Jun 01, 2020","14.52","14.52","14.52","14.52","0.00"
"May 29, 2020","14.52","14.52","14.52","14.52","0.07"
"May 28, 2020","14.51","14.51","14.51","14.51","0.00"
"May 27, 2020","14.51","14.51","14.51","14.51","0.07"
"May 26, 2020","14.50","14.50","14.50","14.50","0.07"
"May 22, 2020","14.49","14.49","14.49","14.49","0.28"
"May 21, 2020","14.45","14.45","14.45","14.45","0.21"
"May 20, 2020","14.42","14.42","14.42","14.42","0.28"
"May 19, 2020","14.38","14.38","14.38","14.38","0.14"
"May 18, 2020","14.36","14.36","14.36","14.36","0.07"
"May 15, 2020","14.35","14.35","14.35","14.35","0.21"
"May 14, 2020","14.32","14.32","14.32","14.32","0.14"
"May 13, 2020","14.30","14.30","14.30","14.30","0.14"
"May 12, 2020","14.28","14.28","14.28","14.28","0.00"
"May 11, 2020","14.28","14.28","14.28","14.28","0.14"
"May 08, 2020","14.26","14.26","14.26","14.26","0.21"
"May 07, 2020","14.23","14.23","14.23","14.23","0.07"
"May 06, 2020","14.22","14.22","14.22","14.22","0.07"
"May 05, 2020","14.21","14.21","14.21","14.21","0.14"
"May 04, 2020","14.19","14.19","14.19","14.19","0.21"
"May 01, 2020","14.16","14.16","14.16","14.16","0.35"
"Apr 30, 2020","14.11","14.11","14.11","14.11","0.00"
"Apr 29, 2020","14.11","14.11","14.11","14.11","-0.35"
"Apr 28, 2020","14.16","14.16","14.16","14.16","-0.21"
"Apr 27, 2020","14.19","14.19","14.19","14.19","-0.14"
"Apr 24, 2020","14.21","14.21","14.21","14.21","-0.28"
"Apr 23, 2020","14.25","14.25","14.25","14.25","-0.28"
"Apr 22, 2020","14.29","14.29","14.29","14.29","-0.28"
"Apr 21, 2020","14.33","14.33","14.33","14.33","-0.28"
"Apr 20, 2020","14.37","14.37","14.37","14.37","-0.07"
"Apr 17, 2020","14.38","14.38","14.38","14.38","-0.07"
"Apr 16, 2020","14.39","14.39","14.39","14.39","0.00"
"Apr 15, 2020","14.39","14.39","14.39","14.39","0.00"
"Apr 14, 2020","14.39","14.39","14.39","14.39","0.14"
"Apr 13, 2020","14.37","14.37","14.37","14.37","0.42"
"Apr 09, 2020","14.31","14.31","14.31","14.31","0.42"
"Apr 08, 2020","14.25","14.25","14.25","14.25","0.28"
"Apr 07, 2020","14.21","14.21","14.21","14.21","0.35"
"Apr 06, 2020","14.16","14.16","14.16","14.16","0.57"
"Apr 03, 2020","14.08","14.08","14.08","14.08","0.64"
"Apr 02, 2020","13.99","13.99","13.99","13.99","-0.57"
"Apr 01, 2020","14.07","14.07","14.07","14.07","-1.68"
"Mar 31, 2020","14.31","14.31","14.31","14.31","-0.49"
"Mar 30, 2020","14.38","14.38","14.38","14.38","0.07"
"Mar 27, 2020","14.37","14.37","14.37","14.37","0.35"
"Mar 26, 2020","14.32","14.32","14.32","14.32","2.43"
"Mar 25, 2020","13.98","13.98","13.98","13.98","3.40"
"Mar 24, 2020","13.52","13.52","13.52","13.52","1.05"
"Mar 23, 2020","13.38","13.38","13.38","13.38","0.53"
"Mar 20, 2020","13.31","13.31","13.31","13.31","-2.49"
"Mar 19, 2020","13.65","13.65","13.65","13.65","-2.50"
"Mar 18, 2020","14.00","14.00","14.00","14.00","-0.99"
"Mar 17, 2020","14.14","14.14","14.14","14.14","-0.56"
"Mar 16, 2020","14.22","14.22","14.22","14.22","-0.28"
"Mar 13, 2020","14.26","14.26","14.26","14.26","0.14"
"Mar 12, 2020","14.24","14.24","14.24","14.24","-2.40"
"Mar 11, 2020","14.59","14.59","14.59","14.59","-1.29"
"Mar 10, 2020","14.78","14.78","14.78","14.78","-0.67"
"Mar 09, 2020","14.88","14.88","14.88","14.88","0.34"
"Mar 06, 2020","14.83","14.83","14.83","14.83","0.20"
"Mar 05, 2020","14.80","14.80","14.80","14.80","0.00"
"Mar 04, 2020","14.80","14.80","14.80","14.80","0.00"
"Mar 03, 2020","14.80","14.80","14.80","14.80","-0.07"
"Mar 02, 2020","14.81","14.81","14.81","14.81","0.07"
"Feb 28, 2020","14.80","14.80","14.80","14.80","0.00"
"Feb 27, 2020","14.80","14.80","14.80","14.80","0.14"
"Feb 26, 2020","14.78","14.78","14.78","14.78","0.00"
"Feb 25, 2020","14.78","14.78","14.78","14.78","0.14"
"Feb 24, 2020","14.76","14.76","14.76","14.76","0.34"
"Feb 21, 2020","14.71","14.71","14.71","14.71","0.20"
"Feb 20, 2020","14.68","14.68","14.68","14.68","0.07"
"Feb 19, 2020","14.67","14.67","14.67","14.67","0.00"
"Feb 18, 2020","14.67","14.67","14.67","14.67","0.14"
"Feb 14, 2020","14.65","14.65","14.65","14.65","0.00"
"Feb 13, 2020","14.65","14.65","14.65","14.65","0.00"
