"Date","Price","Open","High","Low","Change %"
"Jun 09, 2017","39.19","39.19","39.19","39.19","-0.05"
"Jun 08, 2017","39.21","39.21","39.21","39.21","-0.05"
"Jun 07, 2017","39.23","39.23","39.23","39.23","0.00"
"Jun 06, 2017","39.23","39.23","39.23","39.23","-0.05"
"Jun 05, 2017","39.25","39.25","39.25","39.25","-0.08"
"Jun 02, 2017","39.28","39.28","39.28","39.28","0.41"
"Jun 01, 2017","39.12","39.12","39.12","39.12","0.64"
"May 31, 2017","38.87","38.87","38.87","38.87","-0.03"
"May 30, 2017","38.88","38.88","38.88","38.88","-0.05"
"May 26, 2017","38.90","38.90","38.90","38.90","0.05"
"May 25, 2017","38.88","38.88","38.88","38.88","0.39"
"May 24, 2017","38.73","38.73","38.73","38.73","0.23"
"May 23, 2017","38.64","38.64","38.64","38.64","0.05"
"May 22, 2017","38.62","38.62","38.62","38.62","0.49"
"May 19, 2017","38.43","38.43","38.43","38.43","0.65"
"May 18, 2017","38.18","38.18","38.18","38.18","0.24"
"May 17, 2017","38.09","38.09","38.09","38.09","-1.55"
"May 16, 2017","38.69","38.69","38.69","38.69","0.16"
"May 15, 2017","38.63","38.63","38.63","38.63","0.39"
"May 12, 2017","38.48","38.48","38.48","38.48","0.08"
"May 11, 2017","38.45","38.45","38.45","38.45","-0.16"
"May 10, 2017","38.51","38.51","38.51","38.51","-0.03"
"May 09, 2017","38.52","38.52","38.52","38.52","-0.13"
"May 08, 2017","38.57","38.57","38.57","38.57","-0.08"
"May 05, 2017","38.60","38.60","38.60","38.60","0.55"
"May 04, 2017","38.39","38.39","38.39","38.39","-0.08"
"May 03, 2017","38.42","38.42","38.42","38.42","-0.23"
"May 02, 2017","38.51","38.51","38.51","38.51","0.18"
"May 01, 2017","38.44","38.44","38.44","38.44","0.03"
"Apr 28, 2017","38.43","38.43","38.43","38.43","-0.21"
"Apr 27, 2017","38.51","38.51","38.51","38.51","-0.03"
"Apr 26, 2017","38.52","38.52","38.52","38.52","-0.03"
"Apr 25, 2017","38.53","38.53","38.53","38.53","0.65"
"Apr 24, 2017","38.28","38.28","38.28","38.28","1.14"
"Apr 21, 2017","37.85","37.85","37.85","37.85","-0.29"
"Apr 20, 2017","37.96","37.96","37.96","37.96","0.58"
"Apr 19, 2017","37.74","37.74","37.74","37.74","-0.34"
"Apr 18, 2017","37.87","37.87","37.87","37.87","-0.24"
"Apr 17, 2017","37.96","37.96","37.96","37.96","0.74"
"Apr 13, 2017","37.68","37.68","37.68","37.68","-0.66"
"Apr 12, 2017","37.93","37.93","37.93","37.93","-0.37"
"Apr 11, 2017","38.07","38.07","38.07","38.07","-0.08"
"Apr 10, 2017","38.10","38.10","38.10","38.10","0.05"
"Apr 07, 2017","38.08","38.08","38.08","38.08","-0.03"
"Apr 06, 2017","38.09","38.09","38.09","38.09","0.13"
"Apr 05, 2017","38.04","38.04","38.04","38.04","-0.37"
"Apr 04, 2017","38.18","38.18","38.18","38.18","0.32"
"Apr 03, 2017","38.06","38.06","38.06","38.06","-0.21"
"Mar 31, 2017","38.14","38.14","38.14","38.14","-0.26"
"Mar 30, 2017","38.24","38.24","38.24","38.24","0.24"
"Mar 29, 2017","38.15","38.15","38.15","38.15","0.13"
"Mar 28, 2017","38.10","38.10","38.10","38.10","0.63"
"Mar 27, 2017","37.86","37.86","37.86","37.86","-0.08"
"Mar 24, 2017","37.89","37.89","37.89","37.89","-0.16"
"Mar 23, 2017","37.95","37.95","37.95","37.95","-0.18"
"Mar 22, 2017","38.02","38.02","38.02","38.02","0.13"
"Mar 21, 2017","37.97","37.97","37.97","37.97","-0.97"
"Mar 20, 2017","38.34","38.34","38.34","38.34","-0.16"
"Mar 17, 2017","38.40","38.40","38.40","38.40","-0.57"
"Mar 16, 2017","38.62","38.62","38.62","38.62","-0.03"
"Mar 15, 2017","38.63","38.63","38.63","38.63","1.05"
"Mar 14, 2017","38.23","38.23","38.23","38.23","-0.34"
"Mar 13, 2017","38.36","38.36","38.36","38.36","0.16"
"Mar 10, 2017","38.30","38.30","38.30","38.30","0.42"
"Mar 09, 2017","38.14","38.14","38.14","38.14","0.13"
"Mar 08, 2017","38.09","38.09","38.09","38.09","-0.39"
"Mar 07, 2017","38.24","38.24","38.24","38.24","-0.21"
"Mar 06, 2017","38.32","38.32","38.32","38.32","-0.23"
"Mar 03, 2017","38.41","38.41","38.41","38.41","0.08"
"Mar 02, 2017","38.38","38.38","38.38","38.38","-0.49"
"Mar 01, 2017","38.57","38.57","38.57","38.57","1.26"
"Feb 28, 2017","38.09","38.09","38.09","38.09","-0.21"
"Feb 27, 2017","38.17","38.17","38.17","38.17","0.03"
"Feb 24, 2017","38.16","38.16","38.16","38.16","0.03"
"Feb 23, 2017","38.15","38.15","38.15","38.15","0.16"
"Feb 22, 2017","38.09","38.09","38.09","38.09","-0.29"
"Feb 21, 2017","38.20","38.20","38.20","38.20","0.50"
"Feb 17, 2017","38.01","38.01","38.01","38.01","0.16"
"Feb 16, 2017","37.95","37.95","37.95","37.95","-0.03"
"Feb 15, 2017","37.96","37.96","37.96","37.96","0.24"
"Feb 14, 2017","37.87","37.87","37.87","37.87","0.21"
"Feb 13, 2017","37.79","37.79","37.79","37.79","0.45"
"Feb 10, 2017","37.62","37.62","37.62","37.62","0.37"
"Feb 09, 2017","37.48","37.48","37.48","37.48","0.43"
"Feb 08, 2017","37.32","37.32","37.32","37.32","0.03"
"Feb 07, 2017","37.31","37.31","37.31","37.31","-0.13"
"Feb 06, 2017","37.36","37.36","37.36","37.36","-0.29"
"Feb 03, 2017","37.47","37.47","37.47","37.47","0.51"
"Feb 02, 2017","37.28","37.28","37.28","37.28","0.13"
"Feb 01, 2017","37.23","37.23","37.23","37.23","0.03"
"Jan 31, 2017","37.22","37.22","37.22","37.22","-0.11"
"Jan 30, 2017","37.26","37.26","37.26","37.26","-0.67"
"Jan 27, 2017","37.51","37.51","37.51","37.51","0.03"
"Jan 26, 2017","37.50","37.50","37.50","37.50","-0.21"
"Jan 25, 2017","37.58","37.58","37.58","37.58","0.70"
"Jan 24, 2017","37.32","37.32","37.32","37.32","0.73"
"Jan 23, 2017","37.05","37.05","37.05","37.05","-0.22"
"Jan 20, 2017","37.13","37.13","37.13","37.13","0.51"
"Jan 19, 2017","36.94","36.94","36.94","36.94","-0.11"
"Jan 18, 2017","36.98","36.98","36.98","36.98","0.11"
"Jan 17, 2017","36.94","36.94","36.94","36.94","-0.11"
"Jan 13, 2017","36.98","36.98","36.98","36.98","0.33"
"Jan 12, 2017","36.86","36.86","36.86","36.86","-0.22"
"Jan 11, 2017","36.94","36.94","36.94","36.94","0.27"
"Jan 10, 2017","36.84","36.84","36.84","36.84","0.27"
"Jan 09, 2017","36.74","36.74","36.74","36.74","-0.27"
"Jan 06, 2017","36.84","36.84","36.84","36.84","0.35"
"Jan 05, 2017","36.71","36.71","36.71","36.71","0.03"
"Jan 04, 2017","36.70","36.70","36.70","36.70","0.55"
