"Date","Price","Open","High","Low","Change %"
"Oct 05, 1999","5.433","5.433","5.433","5.433","-0.22"
"Oct 04, 1999","5.445","5.445","5.445","5.445","0.67"
"Oct 01, 1999","5.409","5.409","5.409","5.409","0.60"
"Sep 30, 1999","5.377","5.377","5.377","5.377","0.13"
"Sep 29, 1999","5.370","5.370","5.370","5.370","0.86"
"Sep 28, 1999","5.324","5.324","5.324","5.324","0.85"
"Sep 27, 1999","5.279","5.279","5.279","5.279","0.32"
"Sep 24, 1999","5.262","5.262","5.262","5.262","-1.88"
"Sep 23, 1999","5.363","5.363","5.363","5.363","0.34"
"Sep 22, 1999","5.345","5.345","5.345","5.345","-0.50"
"Sep 21, 1999","5.372","5.372","5.372","5.372","1.42"
"Sep 20, 1999","5.297","5.297","5.297","5.297","-0.38"
"Sep 17, 1999","5.317","5.317","5.317","5.317","-1.77"
"Sep 16, 1999","5.413","5.413","5.413","5.413","0.00"
"Sep 15, 1999","5.413","5.413","5.413","5.413","0.82"
"Sep 14, 1999","5.369","5.369","5.369","5.369","-0.02"
"Sep 13, 1999","5.370","5.370","5.370","5.370","0.73"
"Sep 10, 1999","5.331","5.331","5.331","5.331","0.30"
"Sep 09, 1999","5.315","5.315","5.315","5.315","-0.24"
"Sep 08, 1999","5.328","5.328","5.328","5.328","1.45"
"Sep 07, 1999","5.252","5.252","5.252","5.252","1.08"
"Sep 06, 1999","5.196","5.196","5.196","5.196","-0.99"
"Sep 03, 1999","5.248","5.248","5.248","5.248","-0.44"
"Sep 02, 1999","5.271","5.271","5.271","5.271","1.29"
"Sep 01, 1999","5.204","5.204","5.204","5.204","0.60"
"Aug 31, 1999","5.173","5.173","5.173","5.173","0.37"
"Aug 30, 1999","5.154","5.154","5.154","5.154","1.42"
"Aug 27, 1999","5.082","5.082","5.082","5.082","1.44"
"Aug 26, 1999","5.010","5.010","5.010","5.010","-0.73"
"Aug 25, 1999","5.047","5.047","5.047","5.047","-0.59"
"Aug 24, 1999","5.077","5.077","5.077","5.077","0.75"
"Aug 23, 1999","5.039","5.039","5.039","5.039","-0.92"
"Aug 20, 1999","5.086","5.086","5.086","5.086","-0.22"
"Aug 19, 1999","5.097","5.097","5.097","5.097","0.02"
"Aug 18, 1999","5.096","5.096","5.096","5.096","-1.16"
"Aug 17, 1999","5.156","5.156","5.156","5.156","-0.35"
"Aug 16, 1999","5.174","5.174","5.174","5.174","-0.06"
"Aug 13, 1999","5.177","5.177","5.177","5.177","-0.21"
"Aug 12, 1999","5.188","5.188","5.188","5.188","-1.37"
"Aug 11, 1999","5.260","5.260","5.260","5.260","-1.35"
